Job_Title,Queried_Salary,Job_Type,No_of_Skills,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Revenue,Company_Employees,Company_Industry,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,Revenue_low,Revenue_high
Senior Data Engineer,>160000,data_engineer,7,Jobspring Partners,31.0,3.700000048,1.0,CA,,,Human Resources and Staffing,1,0,0,0,0,0,0,1,1,1,,
Senior Big Data Engineer,>160000,data_engineer,17,Qualys,14.0,3.900000095,30.0,CA,,"Less than 10,000",Computers and Electronics,1,1,0,0,1,0,0,1,1,1,,
Senior Data Engineer,>160000,data_engineer,9,Harnham,6.0,4.8000001910000005,11.0,CA,,"Less than 10,000",Consulting and Business Services,1,0,0,0,0,0,0,1,1,1,,
Senior Data Engineer,>160000,data_engineer,2,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,1,0,1,0,0,0,0,0,0,0,,
Data Engineer Manager,>160000,data_engineer,5,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,1,0,0,0,0,0,0,1,0,1,,
Senior Data Engineer,>160000,data_engineer,3,Harnham,6.0,4.8000001910000005,22.0,CA,,"Less than 10,000",Consulting and Business Services,0,0,0,0,0,0,0,1,0,1,,
"Senior Data Engineer, Product Engineering",>160000,data_engineer,14,Quantcast,14.0,3.099999905,30.0,CA,,,,1,0,1,0,1,0,0,1,1,1,,
Senior Data Engineer,>160000,data_engineer,5,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,1,0,0,0,0,0,0,1,0,1,,
Senior Data Engineer,>160000,data_engineer,2,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,0,0,0,0,1,0,0,1,0,0,,
Principal Data Engineer & Insights Manager,>160000,data_engineer,9,Oath Inc,33.0,3.900000095,30.0,CA,,,Telecommunications,0,1,1,0,1,0,0,0,0,1,,
"Data Engineer - Senior Consultant - San Francisco, CA",>160000,data_engineer,20,Clarity Insights,10.0,3.5,30.0,CA,,,,0,1,0,0,1,0,0,0,1,1,,
Senior Data Engineer,>160000,data_engineer,5,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,1,1,0,0,1,0,0,1,0,1,,
Senior Data Engineer,>160000,data_engineer,8,Harnham,6.0,4.8000001910000005,30.0,CA,,"Less than 10,000",Consulting and Business Services,1,1,0,0,1,0,0,1,0,1,,
